Store,Weekday Simulated Demand,Saturday Simulated Demand
Woolworths Auckland Victoria Street West,8.188959667348506,2.9460606486390546
Woolworths Auckland Victoria Street West,9.743279482182707,7.409128160098174
Woolworths Auckland Victoria Street West,6.169476017245825,6.730626916333971
Woolworths Auckland Victoria Street West,6.626455301095511,3.3729031416428574
Woolworths Auckland Victoria Street West,7.683591618153738,4.317656409319448
Woolworths Auckland Victoria Street West,4.103229164471786,4.443871882799009
Woolworths Auckland Victoria Street West,11.021715621419542,3.8671016708282764
Woolworths Auckland Victoria Street West,8.094709236362434,5.164175890975648
Woolworths Auckland Victoria Street West,6.349200822977799,6.176206360247114
Woolworths Auckland Victoria Street West,6.35503385508202,2.224582815419026
Woolworths Auckland Victoria Street West,8.795364463658737,3.8394973132004324
Woolworths Auckland Victoria Street West,6.28364916732544,5.229515916466276
Woolworths Auckland Victoria Street West,9.34162305511017,5.920055113139916
Woolworths Auckland Victoria Street West,9.735745785272805,6.919324121696696
Woolworths Auckland Victoria Street West,8.942128531926269,3.8090055896478194
Woolworths Auckland Victoria Street West,4.035902306507786,3.4148313342894117
Woolworths Auckland Victoria Street West,3.747879468296099,4.822953733574372
Woolworths Auckland Victoria Street West,6.459070679071344,4.330147248903462
Woolworths Auckland Victoria Street West,10.049229274039956,4.483185679678444
Woolworths Auckland Victoria Street West,8.602138166509716,4.811758002865628
Woolworths Auckland Victoria Street West,5.68543442735999,4.56233801229524
Woolworths Auckland Victoria Street West,7.877515054946711,3.5086051665381968
Woolworths Auckland Victoria Street West,5.21775884517759,2.163077774987558
Woolworths Auckland Victoria Street West,4.9689216461938965,5.301296101613483
Woolworths Auckland Victoria Street West,8.676742744940857,5.803680228644405
Woolworths Auckland Victoria Street West,8.398394409289153,5.732879462611404
Woolworths Auckland Victoria Street West,6.097242578103128,3.26065041969215
Woolworths Auckland Victoria Street West,10.03448747824563,5.163842064550006
Woolworths Auckland Victoria Street West,6.048213627853445,5.342285455046025
Woolworths Auckland Victoria Street West,7.151389307866366,4.512750170811533
Woolworths Auckland Victoria Street West,7.427794499397791,6.355386530775415
Woolworths Auckland Victoria Street West,8.113654804175413,5.778028127353187
Woolworths Auckland Victoria Street West,7.408411333971598,4.057479953673012
Woolworths Auckland Victoria Street West,4.93974550486184,6.930381477404714
Woolworths Auckland Victoria Street West,9.138438848996923,5.09713264660131
Woolworths Auckland Victoria Street West,8.380285571133035,3.8556331811663678
Woolworths Auckland Victoria Street West,6.961567078924519,8.037387352094036
Woolworths Auckland Victoria Street West,7.46881112538545,4.991037762865385
Woolworths Auckland Victoria Street West,6.106428035079034,3.323600491609157
Woolworths Auckland Victoria Street West,6.545245640222519,6.112641113187632
Woolworths Auckland Victoria Street West,10.532991358269228,4.7139231833818735
Woolworths Auckland Victoria Street West,11.969352462518279,5.2788839515438255
Woolworths Auckland Victoria Street West,7.518728297873443,3.066939961921623
Woolworths Auckland Victoria Street West,11.566646099489084,2.271480500307944
Woolworths Auckland Victoria Street West,10.05116138175196,7.2531101994331895
Woolworths Auckland Victoria Street West,12.561188040675468,4.472182224389543
Woolworths Auckland Victoria Street West,8.387039801549149,5.902024875964217
Woolworths Auckland Victoria Street West,7.211933738469619,5.832555586570862
Woolworths Auckland Victoria Street West,5.866743879942882,3.461468918351923
Woolworths Auckland Victoria Street West,4.835081059223371,4.057380405606563
Woolworths Auckland Victoria Street West,8.702289456783,3.947316811126023
Woolworths Auckland Victoria Street West,9.43664180107747,4.768004313349108
Woolworths Auckland Victoria Street West,12.767740405228533,5.9347271274878395
Woolworths Auckland Victoria Street West,8.98745223534033,4.277594232195774
Woolworths Auckland Victoria Street West,8.57129485145507,4.157823337224981
Woolworths Auckland Victoria Street West,7.106251211259364,5.33937970450701
Woolworths Auckland Victoria Street West,9.068709758671687,3.5554536915904076
Woolworths Auckland Victoria Street West,4.820678202047291,5.856449822953492
Woolworths Auckland Victoria Street West,8.713208299989407,3.677183334511926
Woolworths Auckland Victoria Street West,8.393454004223722,0.7693840023340286
Woolworths Auckland Victoria Street West,7.912767633304627,6.5191017126307145
Woolworths Auckland Victoria Street West,6.304725845082594,5.49921743476952
Woolworths Auckland Victoria Street West,8.648349286647784,2.850809894680302
Woolworths Auckland Victoria Street West,6.754352925413906,4.881939022353344
Woolworths Auckland Victoria Street West,8.508228483173102,3.8257742320672814
Woolworths Auckland Victoria Street West,8.127157754442921,7.022718402704879
Woolworths Auckland Victoria Street West,8.12915615891645,6.180123300142448
Woolworths Auckland Victoria Street West,5.966182951655067,3.9878090173064016
Woolworths Auckland Victoria Street West,4.622900682483377,5.762857859817592
Woolworths Auckland Victoria Street West,8.767265461816097,6.194521529286755
Woolworths Auckland Victoria Street West,3.5192930264269977,8.911634231363966
Woolworths Auckland Victoria Street West,7.4920001278465715,7.208175833555597
Woolworths Auckland Victoria Street West,8.901387956381468,3.8426998978520226
Woolworths Auckland Victoria Street West,8.673682420707555,6.8458885101358495
Woolworths Auckland Victoria Street West,9.779902408427374,4.141263932867399
Woolworths Auckland Victoria Street West,9.160472297664722,5.061734715517809
Woolworths Auckland Victoria Street West,9.044473878163103,4.4459656932346086
Woolworths Auckland Victoria Street West,8.179688041649811,7.210212673644133
Woolworths Auckland Victoria Street West,9.420210235863273,5.00262407692895
Woolworths Auckland Victoria Street West,6.108020544055794,3.8186096434325956
Woolworths Auckland Victoria Street West,11.528795008292484,5.2742033346575035
Woolworths Auckland Victoria Street West,6.989732320402021,7.985589930026601
Woolworths Auckland Victoria Street West,9.792584359256638,6.377568479903925
Woolworths Auckland Victoria Street West,3.577692917417206,4.342575030654969
Woolworths Auckland Victoria Street West,6.781555493008922,6.1508350115630765
Woolworths Auckland Victoria Street West,6.2961049555607485,5.349958144678907
Woolworths Auckland Victoria Street West,3.7536844244549354,5.403479970039499
Woolworths Birkenhead,9.950537917704244,8.285197526879262
Woolworths Birkenhead,7.627615874613177,6.965907525393621
Woolworths Birkenhead,4.6908809333671595,7.780655670133747
Woolworths Birkenhead,8.215046826834831,2.9523071083265124
Woolworths Birkenhead,6.41170615750795,8.339788415917521
Woolworths Birkenhead,10.429550365079999,6.048403262029507
Woolworths Birkenhead,8.956044331016615,7.297092621808675
Woolworths Birkenhead,11.494949652428065,10.406346589592966
Woolworths Birkenhead,7.0196700108697785,5.612660452191366
Woolworths Birkenhead,5.113842397612265,4.093125255964273
Woolworths Birkenhead,6.905643980117506,5.810358761961046
Woolworths Birkenhead,8.430643962884172,3.9949160383493005
Woolworths Birkenhead,5.149633824337403,4.526794909089673
Woolworths Birkenhead,9.40933728550852,4.80687468000777
Woolworths Birkenhead,3.77068382286721,3.6299080296226824
Woolworths Birkenhead,6.097926051732551,5.8543994994871875
Woolworths Birkenhead,8.21699208401556,4.110330754813515
Woolworths Birkenhead,7.433441542146268,4.498852670867985
Woolworths Birkenhead,6.209991558766421,6.78592769524733
Woolworths Birkenhead,9.368694265450017,5.287367074533653
Woolworths Birkenhead,8.538848491605592,9.27371793470455
Woolworths Birkenhead,7.3492969275006645,8.90937166876196
Woolworths Birkenhead,7.411124083314501,5.509793175012948
Woolworths Birkenhead,9.884897814834826,4.800690639531325
Woolworths Birkenhead,7.05552090480897,5.621758314924559
Woolworths Birkenhead,9.093965492070398,8.249350415652692
Woolworths Birkenhead,7.3164675444924665,6.940149102863426
Woolworths Birkenhead,8.1191697039246,4.318768291758819
Woolworths Birkenhead,7.530172962268097,5.1461866940208685
Woolworths Birkenhead,7.480967009019001,7.401166310994168
Woolworths Birkenhead,12.23035848622721,6.476176841540701
Woolworths Birkenhead,9.169347983310907,9.305137353077042
Woolworths Birkenhead,5.234146195481613,4.009073065410071
Woolworths Birkenhead,6.825055922317749,4.452582095545684
Woolworths Birkenhead,6.393038024869651,5.562550754826411
Woolworths Birkenhead,10.08027523102582,7.700528770998923
Woolworths Birkenhead,5.851109084688883,2.146941025302717
Woolworths Birkenhead,9.164976079004688,5.1074123510588745
Woolworths Birkenhead,7.047252031555777,7.881653608853448
Woolworths Birkenhead,9.011658229986882,3.8659672242866168
Woolworths Birkenhead,9.017768647954652,7.230909418037074
Woolworths Birkenhead,6.221356148576326,5.192971441746103
Woolworths Birkenhead,6.383180815289299,2.467494403109974
Woolworths Birkenhead,11.575562850587428,5.4052650821826465
Woolworths Birkenhead,9.100023405503705,9.235694794489541
Woolworths Birkenhead,11.536902786645735,4.270296488198843
Woolworths Birkenhead,10.265117169365478,4.420271418403662
Woolworths Birkenhead,7.913424718256329,7.247167752495596
Woolworths Birkenhead,6.470368218168955,6.11432136245629
Woolworths Birkenhead,4.345746499004407,7.109016448843115
Woolworths Birkenhead,9.199394031635773,4.702002846667012
Woolworths Birkenhead,4.331708852400693,4.408147148375826
Woolworths Birkenhead,3.55013030679941,2.4215200759852493
Woolworths Birkenhead,8.96976316224873,6.040133592848211
Woolworths Birkenhead,5.461845827991498,8.774928719368685
Woolworths Birkenhead,8.802854547808126,6.048246372536553
Woolworths Birkenhead,8.2497884596349,2.379211989832311
Woolworths Birkenhead,10.916544303866528,5.5984828270536795
Woolworths Birkenhead,6.710513642151106,3.2283108212786464
Woolworths Birkenhead,3.4370987909627457,5.817208803383606
Woolworths Birkenhead,6.622445384706265,5.046030884498531
Woolworths Birkenhead,9.68704549616418,6.89966340243345
Woolworths Birkenhead,8.184109259251407,3.6935110857096425
Woolworths Birkenhead,9.825164942146772,5.801111995780573
Woolworths Birkenhead,8.667470741443864,8.464667062553927
Woolworths Birkenhead,9.046197011245424,8.60888057981995
Woolworths Birkenhead,8.053201755272445,6.681625740452895
Woolworths Birkenhead,8.65755226667357,4.688039781101099
Woolworths Birkenhead,8.555543748783592,4.848848242657143
Woolworths Birkenhead,7.6748571840233435,5.859443012767294
Woolworths Birkenhead,6.42287657021373,4.902386533747167
Woolworths Birkenhead,8.842912063016763,4.70124797729519
Woolworths Birkenhead,7.3386874564287226,8.970295501960587
Woolworths Birkenhead,7.327472143501568,5.536049424360149
Woolworths Birkenhead,6.9623730283759295,3.8706699627929204
Woolworths Birkenhead,11.09965807985101,7.117947354731261
Woolworths Birkenhead,7.628923155304183,5.376898957494409
Woolworths Birkenhead,5.833568890136531,4.734392778667253
Woolworths Birkenhead,4.714754498591573,6.909820314453875
Woolworths Birkenhead,6.103613629160224,5.8446686155061816
Woolworths Birkenhead,6.496450150955791,4.7617138146437705
Woolworths Birkenhead,10.477055002181569,5.238580514862049
Woolworths Birkenhead,6.5113686581334385,5.794836806732943
Woolworths Birkenhead,7.675939032148945,7.154025816549014
Woolworths Birkenhead,7.205019584307434,7.614135471721002
Woolworths Birkenhead,7.755721929627174,3.2040770296752115
Woolworths Birkenhead,5.821353911738408,3.4060539035246586
Woolworths Birkenhead,8.970999708889686,4.18479217228334
Woolworths Birkenhead,8.027052017501644,6.64824336164537
Woolworths Birkenhead,6.221016194308519,3.73297154454194
Woolworths Birkenhead,6.704900045618507,4.973608056253688
Woolworths Birkenhead,7.1392651996374,1.9050935160663034
Woolworths Birkenhead,7.289364333287463,3.684397173760842
Woolworths Birkenhead,5.7130372418698006,6.876759796600663
Woolworths Birkenhead,5.992386726927986,7.316875937969373
Woolworths Birkenhead,8.728966652401088,8.536197105534546
Woolworths Birkenhead,6.387036046703155,5.729184009462296
Woolworths Birkenhead,7.895131544165184,7.706392920920955
Woolworths Birkenhead,9.833145452944407,5.159003380128335
Woolworths Birkenhead,11.348365752303234,7.43869338286961
Woolworths Blockhouse Bay,6.072232752811789,4.184994104611286
Woolworths Blockhouse Bay,7.610373292503707,4.7743085375805165
Woolworths Blockhouse Bay,7.686397766981629,3.6251721417065808
Woolworths Blockhouse Bay,10.021795162819412,3.525378704697353
Woolworths Blockhouse Bay,6.376094652863667,4.135474596101779
Woolworths Blockhouse Bay,5.869792737766871,4.041719804089545
Woolworths Blockhouse Bay,7.350507388627683,4.089745757812184
Woolworths Blockhouse Bay,7.787281596168671,5.2605969249718285
Woolworths Blockhouse Bay,8.642974128920518,5.941706509073249
Woolworths Blockhouse Bay,7.708217707449078,2.1336818852926576
Woolworths Blockhouse Bay,11.405336081925125,6.4460455319148195
Woolworths Blockhouse Bay,9.908982972570833,4.355916011311869
Woolworths Blockhouse Bay,9.987412598946339,5.035526312559265
Woolworths Blockhouse Bay,6.846182126881678,4.503414719332649
Woolworths Blockhouse Bay,9.855955480587607,8.251353960741032
Woolworths Blockhouse Bay,7.19541553371267,5.299404820150372
Woolworths Blockhouse Bay,6.192893761282692,4.015518166167428
Woolworths Blockhouse Bay,5.8785488646072315,4.198388890914943
Woolworths Blockhouse Bay,9.134239080030309,4.833767536605245
Woolworths Blockhouse Bay,6.631028611453493,5.71291722426861
Woolworths Blockhouse Bay,7.37354761863517,4.049090091975056
Woolworths Blockhouse Bay,7.809214839123285,4.077465234922398
Woolworths Blockhouse Bay,8.343150316210616,4.500182969687675
Woolworths Blockhouse Bay,11.110259686287126,3.3969466484231092
Woolworths Blockhouse Bay,5.573608656284648,4.109821215306247
Woolworths Blockhouse Bay,8.569474362752757,4.860109715580184
Woolworths Blockhouse Bay,7.3881905314956615,4.79069258273399
Woolworths Blockhouse Bay,5.8604596040570796,5.734833654191156
Woolworths Blockhouse Bay,4.3916685496611185,2.3557476939262068
Woolworths Blockhouse Bay,8.00497331434031,3.750213004666718
Woolworths Blockhouse Bay,9.095251571420965,4.627113904099492
Woolworths Blockhouse Bay,7.728409416693125,5.666106431791082
Woolworths Blockhouse Bay,10.872657543838788,4.617063770592941
Woolworths Blockhouse Bay,8.366787139389734,5.3798948139469225
Woolworths Blockhouse Bay,8.144780657687914,4.358367157156178
Woolworths Blockhouse Bay,5.849172951728253,5.226577228147442
Woolworths Blockhouse Bay,8.760862962055725,4.6301303778672676
Woolworths Blockhouse Bay,10.265692279021204,4.807093385237588
Woolworths Blockhouse Bay,5.790740215630617,4.881278125743269
Woolworths Blockhouse Bay,11.491533353743089,4.744898516796933
Woolworths Blockhouse Bay,8.689450988964941,3.844775691414224
Woolworths Blockhouse Bay,8.243322474863584,2.588877411081909
Woolworths Blockhouse Bay,8.904083416576814,3.742552475631186
Woolworths Blockhouse Bay,7.346789328046757,7.714688147593433
Woolworths Blockhouse Bay,6.770604481927892,4.592518234574553
Woolworths Blockhouse Bay,9.713115802474915,5.1040253480083555
Woolworths Blockhouse Bay,7.8926533088709085,4.744200208709652
Woolworths Blockhouse Bay,9.710141528198083,5.075432383097067
Woolworths Blockhouse Bay,5.987845424960858,3.9150192655715883
Woolworths Blockhouse Bay,10.519237187706667,4.031574708336506
Woolworths Blockhouse Bay,9.610997848022814,2.8257467735137407
Woolworths Blockhouse Bay,13.283667233452425,5.3507968350057755
Woolworths Blockhouse Bay,8.765122537695389,5.823070616579264
Woolworths Blockhouse Bay,6.772025801425447,3.602704957981627
Woolworths Blockhouse Bay,5.878812116227092,4.374612757118193
Woolworths Blockhouse Bay,6.814951830963454,3.5884383377369917
Woolworths Blockhouse Bay,8.631771183357749,2.843689662919058
Woolworths Blockhouse Bay,8.896774454271595,7.6110939678366165
Woolworths Blockhouse Bay,7.380936165838796,6.295185892514857
Woolworths Blockhouse Bay,10.571342498110312,4.698410927217691
Woolworths Blockhouse Bay,8.586622714377217,4.05816718588269
Woolworths Blockhouse Bay,7.025363817457311,2.8453829046074333
Woolworths Blockhouse Bay,7.076073488722626,6.522589536769216
Woolworths Blockhouse Bay,9.883033459509184,5.1619983491124035
Woolworths Blockhouse Bay,6.8046702777860695,2.7563241630120157
Woolworths Blockhouse Bay,12.960877732123777,5.87834272867885
Woolworths Blockhouse Bay,6.634073747847252,5.369008612627451
Woolworths Blockhouse Bay,9.783803849430306,4.228876305408339
Woolworths Blockhouse Bay,12.644386839316452,5.988236661765405
Woolworths Blockhouse Bay,8.310348298074532,4.1424561796203125
Woolworths Blockhouse Bay,4.283553202599787,6.438292250371425
Woolworths Blockhouse Bay,9.787064737449876,5.665479381793018
Woolworths Blockhouse Bay,8.94873862987998,4.435801284268943
Woolworths Blockhouse Bay,5.186142985475582,5.222908751990234
Woolworths Blockhouse Bay,5.634655922378978,4.317493326137629
Woolworths Blockhouse Bay,8.382541452303375,3.6239401232634307
Woolworths Blockhouse Bay,9.164298420743798,5.430179491203688
Woolworths Blockhouse Bay,6.370640349800686,3.5331410358981694
Woolworths Blockhouse Bay,8.839139580342218,4.623308198556298
Woolworths Blockhouse Bay,9.655719143407635,5.16939618155157
Woolworths Blockhouse Bay,7.003427387930104,4.625871052443605
Woolworths Blockhouse Bay,8.782320852593244,2.3111100158573232
Woolworths Blockhouse Bay,5.476079883042465,3.8564140016489983
Woolworths Blockhouse Bay,4.073339350805794,4.810772392215836
Woolworths Blockhouse Bay,7.82266506954807,4.312331375338196
Woolworths Blockhouse Bay,5.452277817650577,6.054188466109504
Woolworths Blockhouse Bay,6.78708916804807,7.043509617005472
Woolworths Blockhouse Bay,5.264916091471001,5.584349978971938
Woolworths Blockhouse Bay,9.548046362877194,2.30656359664795
Woolworths Blockhouse Bay,7.721906161389222,4.682410143144024
Woolworths Blockhouse Bay,9.689996730786158,3.3748584819165304
Woolworths Blockhouse Bay,6.757968320150031,5.454248863267799
Woolworths Blockhouse Bay,10.7236967887141,5.589816908446696
Woolworths Blockhouse Bay,8.313970183244198,5.3933646397011525
Woolworths Blockhouse Bay,9.108737636000923,4.328345023977584
Woolworths Blockhouse Bay,6.621473975899657,2.7232914052270543
Woolworths Blockhouse Bay,6.301786846045113,3.4506114741080127
Woolworths Blockhouse Bay,7.584441185308458,4.675010016604716
Woolworths Blockhouse Bay,6.721659352657177,4.007849485017032
Woolworths Blockhouse Bay,9.39170389452634,5.760551824771635
Woolworths Botany Downs,8.46938863102772,3.6140911460334433
Woolworths Botany Downs,7.42028117143122,3.0183252912754597
Woolworths Botany Downs,9.351920816801691,3.8985394529803408
Woolworths Botany Downs,9.593022935784797,4.4307633270391955
Woolworths Botany Downs,8.802797140443326,6.909126226912609
Woolworths Botany Downs,9.379374537256766,4.577163490360516
Woolworths Botany Downs,6.433467419944737,2.474527312841907
Woolworths Botany Downs,10.996874322737808,4.702209263121421
Woolworths Botany Downs,8.650723915003852,3.117434825461939
Woolworths Botany Downs,6.980317551470079,3.125013462840654
Woolworths Botany Downs,6.311671404149422,5.514535346213801
Woolworths Botany Downs,9.34877027650803,4.47446254978468
Woolworths Botany Downs,5.354419796694654,3.6441268140895424
Woolworths Botany Downs,6.97568990491958,4.572359738020307
Woolworths Botany Downs,7.291495282450944,4.613126997636432
Woolworths Botany Downs,7.866562502315655,4.4367023145654265
Woolworths Botany Downs,7.491006220115954,4.828229620149342
Woolworths Botany Downs,7.3225840048525,4.99690747537056
Woolworths Botany Downs,9.639341020604071,3.430519153763004
Woolworths Botany Downs,8.826288995383049,4.005130123795663
Woolworths Botany Downs,8.270156908166772,1.8308282010179013
Woolworths Botany Downs,4.203992517336166,4.01074585076746
Woolworths Botany Downs,7.220106963676877,4.165881310039182
Woolworths Botany Downs,7.750119874061066,4.679739994019214
Woolworths Botany Downs,10.225851530226274,5.171824911772424
Woolworths Botany Downs,10.465784700265559,3.8954961784541684
Woolworths Botany Downs,7.867926508661305,3.6395670962242797
Woolworths Botany Downs,9.957308992301229,4.39871826080661
Woolworths Botany Downs,7.6569775409029655,2.271823242627578
Woolworths Botany Downs,6.1691495679400274,5.304058248636158
Woolworths Botany Downs,9.231914798803066,4.4367998351559885
Woolworths Botany Downs,5.96913525412076,4.3820453979116465
Woolworths Botany Downs,9.501181664000077,3.202108154132852
Woolworths Botany Downs,7.886186843228564,7.5173793341764386
Woolworths Botany Downs,4.898936069699127,5.547749155098777
Woolworths Botany Downs,7.120769235686897,5.51472938216249
Woolworths Botany Downs,10.510877563364582,6.418165945292321
Woolworths Botany Downs,6.24880557657259,0.2977320806107029
Woolworths Botany Downs,8.928934022532813,3.204431751211282
Woolworths Botany Downs,9.51119929872479,2.4263412321552984
Woolworths Botany Downs,8.526442720735467,5.560085952305679
Woolworths Botany Downs,8.732364955661513,5.060292724600305
Woolworths Botany Downs,10.155828604535209,4.243564709833593
Woolworths Botany Downs,3.636003791774014,3.395999418186477
Woolworths Botany Downs,8.375471666943593,3.2978520146097394
Woolworths Botany Downs,4.694745127120633,4.779081056903271
Woolworths Botany Downs,11.11291910500804,6.800926676256259
Woolworths Botany Downs,9.747269914662668,4.051524630105688
Woolworths Botany Downs,10.311574211939453,4.571777736698423
Woolworths Botany Downs,5.023916763099987,3.3939205164615096
Woolworths Botany Downs,2.192631755131922,5.122529918490577
Woolworths Botany Downs,11.90854113665212,4.4682601373709225
Woolworths Botany Downs,9.106542280221646,4.104605030733693
Woolworths Botany Downs,11.058851706996691,5.2056072179236885
Woolworths Botany Downs,6.958847500113044,4.984351725049916
Woolworths Botany Downs,7.887682786930729,4.3665177883511666
Woolworths Botany Downs,8.222234097922385,5.93620135220227
Woolworths Botany Downs,8.371990746155602,4.256939748304605
Woolworths Botany Downs,2.8679589583845795,3.4040110652164826
Woolworths Botany Downs,6.6170040542843,4.932590868368147
Woolworths Botany Downs,7.723330464962279,4.684609848967338
Woolworths Botany Downs,5.165189271454754,4.747388701632276
Woolworths Botany Downs,5.909655060029175,4.2938563287444245
Woolworths Botany Downs,9.891799614453276,2.9025395224578148
Woolworths Botany Downs,7.65450957804781,5.827571204864312
Woolworths Botany Downs,4.713216210661379,5.6757275070721835
Woolworths Botany Downs,5.96353222003273,2.3555791849820897
Woolworths Botany Downs,8.41456979174136,6.6058378341916075
Woolworths Botany Downs,10.203159808509136,1.611094625855269
Woolworths Botany Downs,7.957641195631644,5.223113314638863
Woolworths Botany Downs,7.660440177868822,4.800494981956687
Woolworths Botany Downs,9.669146122243289,3.87811453687587
Woolworths Botany Downs,2.9644310218924232,4.0453673868780236
Woolworths Botany Downs,7.6911717591534545,2.2606652887254164
Woolworths Botany Downs,5.528909679637131,5.291242037317412
Woolworths Botany Downs,8.069153302988866,5.197926701454469
Woolworths Botany Downs,8.210242083223152,2.770491671853201
Woolworths Botany Downs,3.9581638363797964,4.567493055424033
Woolworths Botany Downs,7.79760073854653,4.840972296837028
Woolworths Botany Downs,7.852179132714325,5.251914413538718
Woolworths Botany Downs,5.599389030172452,4.096496501180182
Woolworths Botany Downs,6.864231645064149,5.861914983513496
Woolworths Botany Downs,10.850744775646502,4.145273988376786
Woolworths Botany Downs,6.635889950570758,3.233222516857741
Woolworths Botany Downs,8.308946333934527,6.156479997112676
Woolworths Botany Downs,8.493563647170898,6.208136801201331
Woolworths Botany Downs,8.500170527634529,5.938108992273248
Woolworths Botany Downs,8.722380126103513,5.2609816333643735
Woolworths Botany Downs,9.356463843352515,1.1028428634617065
Woolworths Botany Downs,6.084134657077223,4.206644079792561
Woolworths Botany Downs,10.750412132700959,4.405459117299429
Woolworths Botany Downs,3.869384821052516,2.6898009531333784
Woolworths Botany Downs,8.220785281097323,3.7566196294046046
Woolworths Botany Downs,9.311651050300432,3.282140342619191
Woolworths Botany Downs,5.369225601063828,3.615102507937112
Woolworths Botany Downs,7.117500533893374,1.7117942397800134
Woolworths Botany Downs,10.757347541406418,4.319722073364437
Woolworths Botany Downs,8.073845564728751,2.5131551387127873
Woolworths Botany Downs,7.62655306147035,5.951125002214571
Woolworths Botany Downs,6.64131824086061,5.567836283791598
Woolworths Browns Bay,9.579926398310803,7.52265985063927
Woolworths Browns Bay,8.38516826231442,6.600076077157641
Woolworths Browns Bay,5.649168814510257,7.8563095614411145
Woolworths Browns Bay,8.30847171371222,6.66122996672929
Woolworths Browns Bay,7.175853616334308,6.518815115413131
Woolworths Browns Bay,9.89460039483743,7.7951627155838255
Woolworths Browns Bay,6.966238222549578,6.7939184139573765
Woolworths Browns Bay,9.200044388870669,8.479655374964148
Woolworths Browns Bay,10.557675704764861,7.51180979860339
Woolworths Browns Bay,6.508925016235754,7.66508070029758
Woolworths Browns Bay,8.115198131227995,7.6398199562775115
Woolworths Browns Bay,9.193800796521822,6.938555917869085
Woolworths Browns Bay,6.548715436486377,6.755060528152335
Woolworths Browns Bay,5.028835941743944,8.206485668597441
Woolworths Browns Bay,6.278885261601635,7.5508589437856015
Woolworths Browns Bay,10.341684220451631,7.375567531470066
Woolworths Browns Bay,7.849260631929991,7.401289718537128
Woolworths Browns Bay,10.237837861835125,6.523806782927049
Woolworths Browns Bay,8.142934257006553,8.199690539413517
Woolworths Browns Bay,8.583371790947245,6.913263417301554
Woolworths Browns Bay,3.7500989257305166,7.834654512128619
Woolworths Browns Bay,4.843351061723677,7.485967225392306
Woolworths Browns Bay,10.313000435108302,7.738567193726622
Woolworths Browns Bay,9.528167957159388,6.3204283267890995
Woolworths Browns Bay,10.606360893332377,6.7741556704994315
Woolworths Browns Bay,5.525820618734775,7.087549502088604
Woolworths Browns Bay,8.847594943158922,7.429900769590975
Woolworths Browns Bay,7.502482587890174,6.578049483161447
Woolworths Browns Bay,8.682054523468805,6.662359347938128
Woolworths Browns Bay,5.753036786704853,7.157308205452515
Woolworths Browns Bay,12.356891198727672,5.998953299083458
Woolworths Browns Bay,7.057964484932913,5.62707037431061
Woolworths Browns Bay,9.347017264944233,6.947313336972584
Woolworths Browns Bay,5.87999236645076,7.3493451321145935
Woolworths Browns Bay,5.480527626812519,7.849615659037164
Woolworths Browns Bay,6.791236672158274,6.686051982240973
Woolworths Browns Bay,6.633676157897446,7.841573072989678
Woolworths Browns Bay,4.63632594329864,7.001900247913718
Woolworths Browns Bay,6.6676173271366395,6.656233191988614
Woolworths Browns Bay,9.478247441174805,7.4781428822774805
Woolworths Browns Bay,7.362120748705805,6.764244480286123
Woolworths Browns Bay,7.459486728403375,7.312826630216262
Woolworths Browns Bay,10.704824828794187,7.368467672930638
Woolworths Browns Bay,7.105684010220934,6.463609249783718
Woolworths Browns Bay,9.512493823755984,6.659304724087724
Woolworths Browns Bay,9.73004597235019,6.637776301193705
Woolworths Browns Bay,10.44212837489061,6.730398884047794
Woolworths Browns Bay,2.0357598818064293,6.9079894459305065
Woolworths Browns Bay,7.988486015796096,7.397299737778453
Woolworths Browns Bay,6.71405775141406,6.238852353275681
Woolworths Browns Bay,10.723282445970478,7.815744216285723
Woolworths Browns Bay,2.022076427087848,7.212434048249957
Woolworths Browns Bay,10.69500369834818,7.029050110150777
Woolworths Browns Bay,7.791150146176926,7.5424656146661295
Woolworths Browns Bay,8.49248223440976,8.171466946013023
Woolworths Browns Bay,6.281940582736822,6.685695028739995
Woolworths Browns Bay,6.696720093751942,7.159077402618038
Woolworths Browns Bay,8.006725135313873,6.812615906170042
Woolworths Browns Bay,8.13207807975823,6.790215476142461
Woolworths Browns Bay,9.274035659568778,7.516064819016583
Woolworths Browns Bay,12.640438646585826,6.4061537863018145
Woolworths Browns Bay,6.9136634487771556,7.082536043768196
Woolworths Browns Bay,9.495770466172667,7.850589367457421
Woolworths Browns Bay,6.476032540052409,7.377332576464852
Woolworths Browns Bay,6.789383272672764,7.453275023143213
Woolworths Browns Bay,14.084404331579723,7.438892589843111
Woolworths Browns Bay,4.514744018221469,7.1675273335662855
Woolworths Browns Bay,4.036131079421813,7.956962075310276
Woolworths Browns Bay,11.76883638070965,6.598050848844968
Woolworths Browns Bay,5.527968274396433,7.651437474114731
Woolworths Browns Bay,4.573197938007448,7.6233822892746455
Woolworths Browns Bay,8.655511448038354,7.208558609276263
Woolworths Browns Bay,7.3613605876102515,7.846977450613489
Woolworths Browns Bay,9.112123027060065,7.233368930084277
Woolworths Browns Bay,9.521019124161993,7.005586123282931
Woolworths Browns Bay,11.757384889341912,7.682552579040557
Woolworths Browns Bay,5.816093092706162,6.968661503890199
Woolworths Browns Bay,5.760061723525503,7.655370743031107
Woolworths Browns Bay,7.406378813709128,7.431337012985398
Woolworths Browns Bay,7.388916523885339,7.412759593658898
