region,routes,total_duration,total_demand
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",12697.710000000003,16.15
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14378.279999999999,19.1
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",12512.08,16.4
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",3106.42,3.8
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",8782.8,7.75
4,"['Distribution Centre Auckland', 'Woolworths Lincoln Road', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",14270.05,16.05
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",9702.35,8.8
4,"['Distribution Centre Auckland', 'Woolworths Northwest', 'Distribution Centre Auckland']",9362.03,7.1
4,"['Distribution Centre Auckland', 'Woolworths Westgate', 'Distribution Centre Auckland']",9405.92,7.7
4,"['Distribution Centre Auckland', 'Woolworths Lincoln Road', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",14270.05,16.05
4,"['Distribution Centre Auckland', 'Woolworths Lincoln Road', 'Distribution Centre Auckland']",9385.05,8.3
4,"['Distribution Centre Auckland', 'Woolworths Hobsonville', 'Distribution Centre Auckland']",9768.439999999999,7.35
4,"['Distribution Centre Auckland', 'Woolworths Henderson', 'Distribution Centre Auckland']",10024.39,8.8
4,"['Distribution Centre Auckland', 'FreshChoice Palomino', 'Distribution Centre Auckland']",8338.35,5.1
4,"['Distribution Centre Auckland', 'FreshChoice Ranui', 'Distribution Centre Auckland']",7672.62,4.2
5,"['Distribution Centre Auckland', 'Woolworths Lynnmall', 'Distribution Centre Auckland']",7935.11,8.45
5,"['Distribution Centre Auckland', 'Woolworths Lynnmall', 'Woolworths Three Kings', 'Distribution Centre Auckland']",13141.23,16.25
5,"['Distribution Centre Auckland', 'Woolworths Blockhouse Bay', 'Woolworths Lynnmall', 'Distribution Centre Auckland']",13048.86,16.5
5,"['Distribution Centre Auckland', 'Woolworths Mt Roskill', 'Distribution Centre Auckland']",6180.57,6.9
5,"['Distribution Centre Auckland', 'Woolworths Lynnmall', 'Woolworths Three Kings', 'Distribution Centre Auckland']",13141.23,16.25
5,"['Distribution Centre Auckland', 'Woolworths Three Kings', 'Distribution Centre Auckland']",6417.639999999999,7.8
5,"['Distribution Centre Auckland', 'SuperValue Avondale', 'Woolworths Mt Roskill', 'Woolworths Three Kings', 'Distribution Centre Auckland']",14233.02,18.55
5,"['Distribution Centre Auckland', 'FreshChoice Titirangi', 'Distribution Centre Auckland']",6169.72,4.5
5,"['Distribution Centre Auckland', 'SuperValue Avondale', 'Woolworths Lynnmall', 'FreshChoice Titirangi', 'Distribution Centre Auckland']",13882.249999999998,16.799999999999997
5,"['Distribution Centre Auckland', 'Woolworths Blockhouse Bay', 'Woolworths Lynnmall', 'Distribution Centre Auckland']",13048.86,16.5
5,"['Distribution Centre Auckland', 'Woolworths Blockhouse Bay', 'Distribution Centre Auckland']",7322.48,8.05
5,"['Distribution Centre Auckland', 'SuperValue Avondale', 'Woolworths Mt Roskill', 'Woolworths Three Kings', 'Distribution Centre Auckland']",14233.02,18.55
5,"['Distribution Centre Auckland', 'SuperValue Avondale', 'Woolworths Lynnmall', 'FreshChoice Titirangi', 'Distribution Centre Auckland']",13882.249999999998,16.799999999999997
5,"['Distribution Centre Auckland', 'SuperValue Avondale', 'Distribution Centre Auckland']",4750.06,3.85
6,"['Distribution Centre Auckland', 'Woolworths Takapuna', 'Distribution Centre Auckland']",9284.119999999999,7.7
6,"['Distribution Centre Auckland', 'Metro Albert Street', 'Distribution Centre Auckland']",6326.96,4.35
6,"['Distribution Centre Auckland', 'Metro Halsey Street', 'Distribution Centre Auckland']",6731.4,4.6
6,"['Distribution Centre Auckland', 'Woolworths Milford', 'Distribution Centre Auckland']",9926.78,7.6
6,"['Distribution Centre Auckland', 'Woolworths Glenfield', 'Distribution Centre Auckland']",9645.27,7.25
6,"['Distribution Centre Auckland', 'Woolworths Hauraki Corner', 'Distribution Centre Auckland']",9809.279999999999,8.15
6,"['Distribution Centre Auckland', 'Woolworths Northcote', 'Distribution Centre Auckland']",8977.25,7.25
6,"['Distribution Centre Auckland', 'Metro Herne Bay', 'Distribution Centre Auckland']",6831.969999999999,4.3
6,"['Distribution Centre Auckland', 'Woolworths Birkenhead', 'Distribution Centre Auckland']",9396.65,7.8
7,"['Distribution Centre Auckland', 'Woolworths Mairangi Bay', 'Distribution Centre Auckland']",10505.0,7.7
7,"['Distribution Centre Auckland', 'Woolworths Sunnynook', 'Distribution Centre Auckland']",9528.75,7.15
7,"['Distribution Centre Auckland', 'Woolworths Browns Bay', 'Distribution Centre Auckland']",11180.03,8.15
7,"['Distribution Centre Auckland', 'Woolworths Greville Road', 'Distribution Centre Auckland']",10521.88,8.35
